encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
54635,24118,62783,54770,43481,1705
54635,24118,62783,54770,43479,1705
54635,24118,62783,54770,43479,1705
54635,24118,62783,54770,43479,1705
54635,24118,62783,54770,43479,1705
54635,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62783,54770,43479,1705
54633,24118,62782,54770,43479,1705
54632,24118,62782,54770,43479,1705
54632,24118,62783,54770,43479,1705
54632,24118,62782,54770,43479,1705
54632,24118,62783,54770,43479,1705
54632,24118,62783,54770,43479,1705
54632,24118,62782,54770,43479,1705
54632,24118,62783,54770,43479,1705
54632,24118,62783,54770,43479,1705
54632,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24118,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24118,62782,54770,43479,1705
54631,24116,62783,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24118,62782,54770,43479,1705
54631,24118,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24118,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1705
54631,24118,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24118,62782,54770,43479,1704
54631,24116,62782,54770,43479,1705
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62782,54770,43479,1704
54629,24116,62780,54770,43479,1704
54629,24116,62782,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62782,54770,43479,1704
54629,24116,62780,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62782,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62780,54770,43479,1704
54631,24116,62780,54770,43479,1704
54629,24116,62780,54769,43479,1704
54631,24116,62780,54769,43479,1704
54631,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54631,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54770,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54770,43479,1704
54629,24116,62780,54769,43479,1704
54631,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24115,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62780,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24116,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24115,62779,54769,43479,1704
54629,24115,62778,54769,43479,1704
54629,24115,62778,54769,43479,1702
54629,24115,62778,54769,43479,1702
54629,24115,62778,54769,43479,1704
54629,24115,62778,54769,43479,1704
54629,24115,62778,54769,43479,1704
54629,24115,62778,54767,43479,1704
54629,24115,62778,54769,43479,1704
54629,24115,62778,54769,43479,1704
54629,24115,62778,54767,43479,1702
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43478,1704
54629,24115,62778,54767,43479,1702
54629,24115,62778,54766,43478,1702
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43479,1704
54629,24115,62778,54767,43478,1702
54629,24115,62778,54767,43478,1702
54629,24115,62778,54767,43478,1702
54629,24115,62778,54766,43478,1702
54628,24115,62778,54766,43478,1704
54629,24115,62777,54766,43479,1702
54629,24115,62778,54766,43478,1702
54629,24115,62777,54767,43478,1702
54629,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54629,24115,62777,54766,43479,1702
54629,24115,62777,54767,43478,1702
54629,24115,62777,54766,43478,1704
54629,24115,62777,54766,43478,1702
54628,24115,62777,54767,43478,1702
54629,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54629,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24115,62777,54766,43477,1702
54628,24115,62777,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24115,62777,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43478,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43478,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43478,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1701
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1701
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24114,62777,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1701
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1702
54628,24114,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1702
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54628,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54766,43475,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43475,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43475,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54766,43477,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43475,1701
54627,24113,62775,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54766,43475,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54765,43475,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43477,1701
54627,24113,62775,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43477,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62775,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24111,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54764,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24111,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54627,24111,62774,54765,43475,1701
54627,24113,62774,54765,43475,1701
54626,24113,62774,54765,43475,1701
54626,24113,62774,54765,43475,1701
54626,24111,62774,54765,43475,1701
54626,24111,62774,54765,43475,1701
54626,24111,62774,54765,43475,1701
54626,24111,62774,54765,43475,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54764,43475,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54764,43475,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54764,43475,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54765,43474,1700
54626,24111,62774,54765,43475,1700
54626,24111,62774,54764,43474,1700
54626,24111,62774,54764,43474,1700
54626,24111,62774,54765,43474,1700
54626,24111,62774,54764,43474,1700
54626,24111,62774,54764,43474,1700
54626,24111,62774,54765,43474,1700
54626,24111,62774,54765,43474,1700
54626,24111,62774,54764,43474,1700
54626,24111,62774,54765,43474,1700
54626,24111,62774,54764,43474,1700
54624,24111,62774,54764,43474,1700
54624,24111,62774,54764,43474,1699
54624,24111,62774,54764,43474,1699
54624,24111,62774,54764,43474,1699
54624,24111,62774,54764,43474,1699
54624,24111,62774,54764,43474,1699
54624,24111,62774,54764,43474,1699
54624,24110,62774,54764,43474,1699
54624,24111,62774,54764,43474,1697
54624,24111,62774,54764,43473,1697
54624,24110,62774,54764,43473,1697
54624,24111,62774,54764,43473,1697
54624,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1697
54623,24110,62774,54764,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54764,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54764,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43473,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54762,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54761,43472,1696
54623,24110,62774,54760,43472,1696
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1696
54623,24109,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1696
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54622,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54622,24110,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54622,24110,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54623,24110,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54623,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24110,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
54622,24109,62774,54758,43472,1695
